datetime,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,temp,feelslike,humidity,precip,preciptype,snow,snowdepth,windspeed,cloudcover,visibility,conditions,icon
2020-08-09,1.0,0.0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Taxi,Bike,79.5,82.1,75.3,0.0,none,0.0,0.0,11.5,28.3,9.8,Partially cloudy,partly-cloudy-day
2020-08-10,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Pick-up Truck,Sedan,83.2,87.2,71.4,0.0,none,0.0,0.0,10.2,10.4,9.7,Clear,clear-day
2020-08-11,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Sedan,Van,82.3,86.8,76.0,0.0,none,0.0,0.0,10.1,11.8,9.9,Clear,clear-day
2020-08-12,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Sedan,None,81.8,85.8,78.3,1.222,rain,0.0,0.0,8.3,33.8,9.4,"Rain, Partially cloudy",rain
2020-08-13,1.0,0.0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,77.9,77.9,81.5,0.012,rain,0.0,0.0,10.9,38.5,9.6,"Rain, Partially cloudy",rain
2020-08-14,1.0,0.0,1,0,0,0,0,0,Unspecified,None,Taxi,None,80.9,81.6,65.8,0.0,none,0.0,0.0,15.7,24.6,9.8,Partially cloudy,partly-cloudy-day
2020-08-15,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,E-Scooter,Sedan,78.4,78.5,58.2,0.0,none,0.0,0.0,15.8,17.8,9.9,Clear,clear-day
2020-08-16,0.0,0.0,0,0,0,0,0,0,Following Too Closely,Unspecified,Sedan,Sedan,70.5,70.5,81.6,0.012,rain,0.0,0.0,15.8,93.6,9.8,"Rain, Overcast",rain
2020-08-17,1.0,0.0,0,0,0,0,1,0,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,73.5,73.7,72.2,0.085,rain,0.0,0.0,11.5,48.8,9.6,"Rain, Partially cloudy",rain
2020-08-18,1.0,0.0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,75.6,75.6,66.9,0.235,rain,0.0,0.0,8.9,42.5,9.8,"Rain, Partially cloudy",rain
2020-08-19,1.0,0.0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,E-Bike,Station Wagon/Sport Utility Vehicle,73.9,73.9,74.0,0.129,rain,0.0,0.0,12.4,41.7,9.6,"Rain, Partially cloudy",rain
2020-08-20,0.0,0.0,0,0,0,0,0,0,Following Too Closely,Unspecified,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,75.3,74.9,56.4,0.0,none,0.0,0.0,8.8,0.5,9.9,Clear,clear-day
2020-08-21,1.0,0.0,1,0,0,0,0,0,Other Vehicular,None,Sedan,None,77.6,78.5,66.9,0.0,none,0.0,0.0,11.3,13.5,9.9,Clear,clear-day
2020-08-22,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,Sedan,Sedan,80.1,82.0,70.8,0.009,rain,0.0,0.0,9.0,7.4,9.9,Rain,rain
2020-08-23,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Sedan,Bike,79.6,81.9,75.1,0.0,none,0.0,0.0,9.1,2.0,9.9,Clear,clear-day
2020-08-24,0.0,0.0,0,0,0,0,0,0,Unspecified,None,Station Wagon/Sport Utility Vehicle,None,82.1,84.8,70.1,0.0,none,0.0,0.0,9.1,6.5,9.9,Clear,clear-day
2020-08-25,0.0,0.0,0,0,0,0,0,0,Passing Too Closely,Unspecified,Sedan,None,81.7,83.2,64.0,0.059,rain,0.0,0.0,15.7,17.8,9.9,Rain,rain
2020-08-26,1.0,0.0,1,0,0,0,0,0,Backing Unsafely,None,Tow Truck / Wrecker,None,75.6,75.5,49.8,0.0,none,0.0,0.0,7.2,4.1,9.9,Clear,clear-day
2020-08-27,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Sedan,None,79.2,81.2,64.2,0.145,rain,0.0,0.0,20.4,42.5,9.9,"Rain, Partially cloudy",rain
2020-08-28,0.0,0.0,0,0,0,0,0,0,Unspecified,None,Sedan,Sedan,78.0,78.8,73.5,0.0,none,0.0,0.0,11.2,25.0,9.9,Partially cloudy,partly-cloudy-day
2020-08-29,1.0,0.0,0,0,1,0,0,0,Other Vehicular,Driver Inattention/Distraction,E-Bike,None,76.4,77.2,84.9,0.009,rain,0.0,0.0,11.4,65.7,9.9,"Rain, Partially cloudy",rain
2020-08-30,0.0,0.0,0,0,0,0,0,0,Passing Too Closely,Unspecified,Sedan,Pick-up Truck,75.7,75.6,53.4,0.0,none,0.0,0.0,10.4,26.3,9.9,Partially cloudy,partly-cloudy-day
2020-08-31,1.0,0.0,0,0,1,0,0,0,View Obstructed/Limited,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Station Wagon/Sport Utility Vehicle,E-Scooter,72.9,72.9,59.6,0.0,none,0.0,0.0,12.6,17.8,9.9,Clear,clear-day
2020-09-01,1.0,0.0,1,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,None,Taxi,None,73.6,73.7,75.6,0.15,rain,0.0,0.0,12.3,53.5,9.4,"Rain, Partially cloudy",rain
2020-09-02,0.0,0.0,0,0,0,0,0,0,Other Vehicular,Following Too Closely,Sedan,Tow Truck / Wrecker,75.7,76.2,84.8,0.006,rain,0.0,0.0,11.0,87.1,9.1,"Rain, Partially cloudy",rain
2020-09-03,1.0,0.0,0,0,0,0,1,0,Passing or Lane Usage Improper,Unspecified,Sedan,Sedan,79.1,79.4,69.9,0.332,rain,0.0,0.0,9.1,42.6,9.6,"Rain, Partially cloudy",rain
2020-09-04,1.0,0.0,0,0,0,0,1,0,Following Too Closely,Other Vehicular,Taxi,Taxi,78.7,79.0,66.3,0.0,none,0.0,0.0,9.3,15.8,9.8,Clear,clear-day
2020-09-05,1.0,0.0,1,0,0,0,0,0,Aggressive Driving/Road Rage,Unspecified,Sedan,Sedan,75.2,74.9,49.4,0.0,none,0.0,0.0,11.2,12.7,9.9,Clear,clear-day
2020-09-06,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,Sedan,Sedan,74.5,74.6,61.9,0.0,none,0.0,0.0,12.8,4.0,9.9,Clear,clear-day
2020-09-07,0.0,0.0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,74.1,74.1,68.5,0.0,none,0.0,0.0,13.5,9.7,9.9,Clear,clear-day
2020-09-08,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,75.5,76.0,73.7,0.0,none,0.0,0.0,9.2,9.8,9.9,Clear,clear-day
2020-09-09,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Sedan,Station Wagon/Sport Utility Vehicle,75.7,76.0,79.5,0.0,none,0.0,0.0,8.9,32.3,9.9,Partially cloudy,partly-cloudy-day
2020-09-10,1.0,0.0,0,0,1,0,0,0,Unspecified,None,E-Scooter,None,76.9,78.0,87.9,1.022,rain,0.0,0.0,11.0,60.0,8.9,"Rain, Partially cloudy",rain
2020-09-11,1.0,0.0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Sedan,Bike,75.0,75.0,71.7,0.018,rain,0.0,0.0,11.3,51.2,9.9,"Rain, Partially cloudy",rain
2020-09-12,0.0,0.0,0,0,0,0,0,0,View Obstructed/Limited,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,69.1,69.1,65.5,0.0,none,0.0,0.0,13.4,53.1,9.9,Partially cloudy,partly-cloudy-day
2020-09-13,2.0,0.0,0,0,1,0,1,0,Traffic Control Disregarded,Unspecified,Motorscooter,Bike,71.4,71.4,74.4,0.0,none,0.0,0.0,12.5,65.0,9.9,Partially cloudy,partly-cloudy-day
2020-09-14,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,Sedan,Sedan,73.1,73.1,60.9,0.0,none,0.0,0.0,11.0,24.1,9.9,Partially cloudy,partly-cloudy-day
2020-09-15,1.0,0.0,1,0,0,0,0,0,Unspecified,None,Sedan,None,63.5,63.5,55.6,0.0,none,0.0,0.0,14.7,1.3,9.9,Clear,clear-day
2020-09-16,3.0,0.0,0,0,0,0,3,0,Alcohol Involvement,Unspecified,Sedan,Sedan,66.5,66.5,66.8,0.0,none,0.0,0.0,12.7,11.8,9.9,Clear,clear-day
2020-09-17,1.0,0.0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,Ambulance,Taxi,70.4,70.4,77.0,0.0,none,0.0,0.0,11.1,44.1,9.9,Partially cloudy,partly-cloudy-day
2020-09-18,1.0,0.0,0,0,0,0,1,0,Traffic Control Disregarded,Unspecified,Van,Sedan,68.7,68.7,63.0,0.0,none,0.0,0.0,14.7,46.0,9.9,Partially cloudy,partly-cloudy-day
2020-09-19,0.0,0.0,0,0,0,0,0,0,Unspecified,None,Sedan,None,60.9,60.9,40.9,0.0,none,0.0,0.0,18.2,0.4,9.9,Clear,clear-day
2020-09-20,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,None,Taxi,Station Wagon/Sport Utility Vehicle,60.7,60.7,42.7,0.0,none,0.0,0.0,19.0,0.5,9.9,Clear,clear-day
2020-09-21,0.0,0.0,0,0,0,0,0,0,Unspecified,None,Sedan,None,62.0,62.0,48.0,0.0,none,0.0,0.0,15.5,0.4,9.9,Clear,clear-day
2020-09-22,0.0,0.0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Unspecified,Bus,Station Wagon/Sport Utility Vehicle,64.5,64.5,44.2,0.0,none,0.0,0.0,6.9,0.6,9.9,Clear,clear-day
2020-09-23,2.0,0.0,0,0,0,0,2,0,Passing or Lane Usage Improper,Unspecified,Sedan,Station Wagon/Sport Utility Vehicle,70.9,70.8,50.4,0.0,none,0.0,0.0,7.9,0.6,9.9,Clear,clear-day
2020-09-24,0.0,0.0,0,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Driver Inattention/Distraction,Sedan,Motorscooter,70.1,70.1,60.8,0.0,none,0.0,0.0,6.9,1.2,9.9,Clear,clear-day
2020-09-25,0.0,0.0,0,0,0,0,0,0,Unspecified,None,Station Wagon/Sport Utility Vehicle,None,69.6,69.6,75.1,0.0,none,0.0,0.0,6.9,1.2,9.4,Clear,clear-day
2020-09-26,1.0,0.0,1,0,0,0,0,0,Passing Too Closely,None,Sedan,None,69.7,69.7,79.4,0.0,none,0.0,0.0,8.1,48.6,9.8,Partially cloudy,partly-cloudy-day
2020-09-27,0.0,0.0,0,0,0,0,0,0,Unspecified,None,Sedan,None,72.8,72.9,81.9,0.0,none,0.0,0.0,8.9,56.7,9.6,Partially cloudy,partly-cloudy-day
2020-09-28,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,None,Sedan,None,72.8,72.8,82.6,0.011,rain,0.0,0.0,12.5,50.4,9.6,"Rain, Partially cloudy",rain
2020-09-29,1.0,0.0,0,0,0,0,1,0,Brakes Defective,Unspecified,Sedan,Box Truck,71.1,71.1,87.3,0.206,rain,0.0,0.0,10.4,56.1,9.5,"Rain, Partially cloudy",rain
2020-09-30,2.0,0.0,0,0,0,0,2,0,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Pick-up Truck,67.2,67.2,71.4,0.628,rain,0.0,0.0,21.2,48.9,9.4,"Rain, Partially cloudy",rain
2020-10-01,1.0,0.0,1,0,0,0,0,0,Unspecified,None,Station Wagon/Sport Utility Vehicle,None,66.6,66.6,62.5,0.0,none,0.0,0.0,16.7,41.1,9.9,Partially cloudy,partly-cloudy-day
2020-10-02,0.0,0.0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,Station Wagon/Sport Utility Vehicle,Sedan,62.8,62.8,61.5,0.003,rain,0.0,0.0,11.2,62.8,9.9,"Rain, Partially cloudy",rain
2020-10-03,1.0,0.0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,Station Wagon/Sport Utility Vehicle,Sedan,62.1,62.1,53.5,0.0,none,0.0,0.0,10.1,5.3,9.9,Clear,clear-day
2020-10-04,0.0,0.0,0,0,0,0,0,0,Unsafe Speed,Unsafe Lane Changing,Station Wagon/Sport Utility Vehicle,Sedan,61.7,61.7,60.2,0.0,none,0.0,0.0,10.0,22.7,9.9,Partially cloudy,partly-cloudy-day
2020-10-05,1.0,0.0,0,0,1,0,0,0,Unsafe Speed,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,61.2,61.2,66.2,0.0,none,0.0,0.0,6.7,27.4,9.9,Partially cloudy,partly-cloudy-day
2020-10-06,1.0,0.0,1,0,0,0,0,0,Unsafe Speed,None,Bike,None,64.4,64.4,66.2,0.0,none,0.0,0.0,12.7,14.6,9.9,Clear,clear-day
2020-10-07,0.0,0.0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,Sedan,Bus,66.8,66.8,63.1,0.001,rain,0.0,0.0,16.0,35.7,9.9,"Rain, Partially cloudy",rain
2020-10-08,0.0,0.0,0,0,0,0,0,0,Unspecified,None,Sedan,None,62.0,62.0,48.5,0.0,none,0.0,0.0,11.3,11.3,9.9,Clear,clear-day
2020-10-09,0.0,0.0,0,0,0,0,0,0,Backing Unsafely,Unspecified,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,62.3,62.3,52.8,0.0,none,0.0,0.0,12.8,18.5,9.9,Clear,clear-day
2020-10-10,1.0,0.0,1,0,0,0,0,0,Unspecified,None,Bike,None,65.8,65.8,70.5,0.0,none,0.0,0.0,15.5,1.4,9.9,Clear,clear-day
2020-10-11,0.0,0.0,0,0,0,0,0,0,View Obstructed/Limited,Backing Unsafely,Box Truck,Sedan,65.4,65.4,71.9,0.0,none,0.0,0.0,14.5,61.8,9.9,Partially cloudy,partly-cloudy-day
2020-10-12,1.0,0.0,0,0,0,0,1,0,Traffic Control Disregarded,Unspecified,Sedan,Sedan,55.4,55.4,87.3,0.071,rain,0.0,0.0,21.5,100.0,7.9,"Rain, Overcast",rain
2020-10-13,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,Pick-up Truck,Sedan,58.3,58.3,89.3,0.053,rain,0.0,0.0,17.0,95.4,6.8,"Rain, Overcast",rain
2020-10-14,0.0,0.0,0,0,0,0,0,0,Passing Too Closely,Unspecified,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,61.6,61.6,60.9,0.009,rain,0.0,0.0,12.2,1.4,9.9,Rain,rain
2020-10-15,0.0,0.0,0,0,0,0,0,0,Unspecified,None,Station Wagon/Sport Utility Vehicle,None,65.3,65.3,69.4,0.0,none,0.0,0.0,12.6,5.2,9.9,Clear,clear-day
2020-10-16,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Bike,Sedan,59.0,59.0,87.1,0.147,rain,0.0,0.0,8.0,89.7,8.7,"Rain, Partially cloudy",rain
2020-10-17,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,None,Sedan,None,55.5,55.1,57.8,0.003,rain,0.0,0.0,10.1,23.3,9.9,"Rain, Partially cloudy",rain
2020-10-18,1.0,0.0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Sedan,Bike,57.9,57.9,64.0,0.0,none,0.0,0.0,14.8,25.8,9.9,Partially cloudy,partly-cloudy-day
2020-10-19,0.0,0.0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,Station Wagon/Sport Utility Vehicle,Sedan,60.8,60.8,75.0,0.0,none,0.0,0.0,8.1,38.3,9.9,Partially cloudy,partly-cloudy-day
2020-10-20,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,TRK,TRK,64.6,64.6,85.9,0.0,none,0.0,0.0,7.6,65.6,8.9,Partially cloudy,partly-cloudy-day
2020-10-21,1.0,0.0,0,0,1,0,0,0,Passing or Lane Usage Improper,None,E-Scooter,None,64.7,64.7,90.7,0.0,none,0.0,0.0,6.6,91.0,8.0,Overcast,cloudy
2020-10-22,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Sedan,None,65.9,65.9,91.4,0.0,none,0.0,0.0,7.8,97.6,6.2,Overcast,cloudy
2020-10-23,0.0,0.0,0,0,0,0,0,0,Unspecified,None,Station Wagon/Sport Utility Vehicle,None,64.5,64.5,89.5,0.0,none,0.0,0.0,7.7,99.4,8.0,Overcast,cloudy
2020-10-24,0.0,0.0,0,0,0,0,0,0,Unspecified,None,Sedan,None,63.3,63.3,76.5,0.0,none,0.0,0.0,7.8,76.7,9.9,Partially cloudy,partly-cloudy-day
2020-10-25,0.0,0.0,0,0,0,0,0,0,Unspecified,None,Sedan,Bike,51.8,50.7,64.7,0.002,rain,0.0,0.0,15.7,40.1,9.7,"Rain, Partially cloudy",rain
2020-10-26,0.0,0.0,0,0,0,0,0,0,Outside Car Distraction,Unspecified,Taxi,Sedan,56.4,56.4,91.2,0.001,rain,0.0,0.0,13.7,100.0,5.5,"Rain, Overcast",rain
2020-10-27,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Sedan,FED EX,58.5,58.5,77.8,0.0,none,0.0,0.0,7.7,85.5,8.6,Partially cloudy,partly-cloudy-day
2020-10-28,0.0,0.0,0,0,0,0,0,0,Unspecified,None,Sedan,None,56.6,56.6,82.4,0.008,rain,0.0,0.0,8.9,95.7,8.7,"Rain, Overcast",rain
2020-10-29,0.0,0.0,0,0,0,0,0,0,Following Too Closely,Unspecified,Box Truck,Moped,53.2,51.8,86.7,0.515,rain,0.0,0.0,22.7,90.2,7.3,"Rain, Overcast",rain
2020-10-30,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,Sedan,Box Truck,45.0,40.1,86.1,0.302,rain,0.0,0.0,18.0,84.1,8.5,"Rain, Partially cloudy",rain
2020-10-31,0.0,0.0,0,0,0,0,0,0,Following Too Closely,Unspecified,Station Wagon/Sport Utility Vehicle,None,43.5,40.5,66.2,0.0,none,0.0,0.0,10.8,16.0,9.9,Clear,clear-day
2020-11-01,0.0,0.0,0,0,0,0,0,0,Unsafe Speed,None,Sedan,None,51.8,50.5,71.1,0.024,rain,0.0,0.0,14.5,90.0,9.7,"Rain, Partially cloudy",rain
2020-11-02,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,Sedan,Box Truck,44.7,40.2,48.8,0.0,none,0.0,0.0,17.9,37.3,9.9,Partially cloudy,partly-cloudy-day
2020-11-03,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Sedan,Pick-up Truck,49.1,45.4,50.5,0.0,none,0.0,0.0,20.4,41.7,9.9,Partially cloudy,partly-cloudy-day
2020-11-04,0.0,0.0,0,0,0,0,0,0,Failure to Yield Right-of-Way,None,Van,None,54.3,52.5,58.0,0.0,none,0.0,0.0,12.4,0.1,9.9,Clear,clear-day
2020-11-05,0.0,1.0,0,1,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,None,Station Wagon/Sport Utility Vehicle,None,58.9,58.9,73.9,0.0,none,0.0,0.0,8.8,18.5,9.5,Clear,clear-day
2020-11-06,0.0,0.0,0,0,0,0,0,0,Other Vehicular,Passing or Lane Usage Improper,Sedan,None,62.0,62.0,65.6,0.0,none,0.0,0.0,7.9,0.9,9.9,Clear,clear-day
2020-11-07,0.0,0.0,0,0,0,0,0,0,Unspecified,None,Sedan,None,64.3,64.3,52.2,0.0,none,0.0,0.0,8.9,0.6,9.9,Clear,clear-day
2020-11-08,0.0,0.0,0,0,0,0,0,0,Unspecified,None,Sedan,None,62.9,62.9,57.9,0.009,rain,0.0,0.0,7.9,0.2,9.9,Rain,rain
2020-11-09,0.0,0.0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,Station Wagon/Sport Utility Vehicle,Taxi,63.5,63.5,63.1,0.0,none,0.0,0.0,6.7,0.2,9.8,Clear,clear-day
2020-11-10,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,E-Scooter,65.3,65.3,75.2,0.0,none,0.0,0.0,9.1,12.1,9.9,Clear,clear-day
2020-11-11,3.0,0.0,0,0,0,0,3,0,Following Too Closely,Passing or Lane Usage Improper,Sedan,Sedan,66.2,66.2,89.7,0.22,rain,0.0,0.0,9.7,80.8,9.7,"Rain, Partially cloudy",rain
2020-11-12,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle,Sedan,57.5,57.1,85.8,0.177,rain,0.0,0.0,14.6,99.6,8.5,"Rain, Overcast",rain
2020-11-13,1.0,0.0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,Taxi,None,50.7,49.3,86.5,0.02,rain,0.0,0.0,13.6,71.7,7.8,"Rain, Partially cloudy",rain
2020-11-14,1.0,0.0,1,0,0,0,0,0,Backing Unsafely,None,Sedan,None,50.6,49.1,54.7,0.009,rain,0.0,0.0,8.0,0.6,9.8,Rain,rain
2020-11-15,0.0,0.0,0,0,0,0,0,0,Passing Too Closely,Unspecified,Station Wagon/Sport Utility Vehicle,None,52.9,50.9,67.7,0.107,rain,0.0,0.0,22.6,57.8,9.8,"Rain, Partially cloudy",rain
2020-11-16,1.0,0.0,1,0,0,0,0,0,Following Too Closely,None,None,None,52.3,51.0,45.5,0.009,rain,0.0,0.0,17.7,6.8,9.9,Rain,rain
2020-11-17,0.0,0.0,0,0,0,0,0,0,Backing Unsafely,Unspecified,Sedan,Sedan,45.7,43.0,52.8,0.0,none,0.0,0.0,9.4,57.3,9.9,Partially cloudy,partly-cloudy-day
2020-11-18,0.0,0.0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,Station Wagon/Sport Utility Vehicle,Sedan,37.3,33.2,48.1,0.0,none,0.0,0.0,9.4,18.1,9.9,Clear,clear-day
2020-11-19,3.0,0.0,0,0,0,0,3,0,Unspecified,Unspecified,Sedan,Taxi,41.4,36.1,54.4,0.009,rain,0.0,0.0,14.7,1.1,9.9,Rain,rain
2020-11-20,0.0,0.0,0,0,0,0,0,0,Passing or Lane Usage Improper,Passing or Lane Usage Improper,Sedan,None,53.7,51.7,53.4,0.0,none,0.0,0.0,12.6,0.9,9.9,Clear,clear-day
2020-11-21,2.0,0.0,0,0,0,0,2,0,Turning Improperly,Unspecified,Sedan,Sedan,56.5,56.5,52.6,0.0,none,0.0,0.0,11.2,46.7,9.9,Partially cloudy,partly-cloudy-day
2020-11-22,0.0,0.0,0,0,0,0,0,0,Unspecified,None,Sedan,Sedan,50.7,48.0,70.1,0.0,none,0.0,0.0,15.8,99.9,9.9,Overcast,cloudy
2020-11-23,3.0,0.0,0,0,0,0,3,0,Unspecified,Unspecified,Pick-up Truck,Sedan,52.8,52.2,70.1,0.045,rain,0.0,0.0,12.5,53.2,9.5,"Rain, Partially cloudy",rain
2020-11-24,0.0,0.0,0,0,0,0,0,0,Aggressive Driving/Road Rage,Unspecified,Station Wagon/Sport Utility Vehicle,Sedan,46.7,44.2,51.7,0.0,none,0.0,0.0,10.4,33.6,9.9,Partially cloudy,partly-cloudy-day
2020-11-25,0.0,0.0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,Station Wagon/Sport Utility Vehicle,Ambulance,50.7,49.6,61.7,0.0,none,0.0,0.0,11.2,61.2,9.9,Partially cloudy,partly-cloudy-day
2020-11-26,1.0,0.0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,59.3,59.3,78.4,0.448,rain,0.0,0.0,14.6,66.6,9.4,"Rain, Partially cloudy",rain
2020-11-27,2.0,0.0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,Station Wagon/Sport Utility Vehicle,Van,55.4,55.4,69.6,0.0,none,0.0,0.0,6.9,37.0,9.9,Partially cloudy,partly-cloudy-day
2020-11-28,0.0,1.0,0,0,0,1,0,0,Driver Inattention/Distraction,Unspecified,Convertible,Bike,51.8,51.3,58.6,0.0,none,0.0,0.0,10.0,50.2,9.9,Partially cloudy,partly-cloudy-day
2020-11-29,4.0,0.0,0,0,0,0,4,0,Driver Inattention/Distraction,Unspecified,Sedan,None,49.0,47.3,52.3,0.0,none,0.0,0.0,7.7,0.4,9.9,Clear,clear-day
2020-11-30,0.0,0.0,0,0,0,0,0,0,Passing Too Closely,Unspecified,Sedan,None,57.1,57.1,83.7,0.389,rain,0.0,0.0,19.6,83.7,7.9,"Rain, Partially cloudy",rain
2020-12-01,0.0,0.0,0,0,0,0,0,0,Other Vehicular,Unspecified,Tow Truck / Wrecker,Sedan,50.1,46.7,72.6,0.009,rain,0.0,0.0,24.0,77.9,9.9,"Rain, Partially cloudy",rain
2020-12-02,1.0,0.0,1,0,0,0,0,0,Driver Inattention/Distraction,None,Motorbike,None,40.9,32.6,63.1,0.0,none,0.0,0.0,20.3,51.8,9.9,Partially cloudy,partly-cloudy-day
2020-12-03,0.0,0.0,0,0,0,0,0,0,Unspecified,None,Station Wagon/Sport Utility Vehicle,None,43.6,38.4,53.5,0.0,none,0.0,0.0,14.4,8.1,9.9,Clear,clear-day
2020-12-04,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Van,Station Wagon/Sport Utility Vehicle,47.5,44.3,69.4,0.032,rain,0.0,0.0,13.7,89.6,9.9,"Rain, Partially cloudy",rain
2020-12-05,1.0,0.0,0,0,0,0,1,0,Unsafe Lane Changing,Passing Too Closely,Station Wagon/Sport Utility Vehicle,Sedan,44.7,41.3,77.5,0.085,rain,0.0,0.0,12.7,80.4,9.0,"Rain, Partially cloudy",rain
2020-12-06,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,39.6,36.6,54.0,0.0,none,0.0,0.0,8.2,13.7,9.9,Clear,clear-day
2020-12-07,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Sedan,Sedan,37.4,32.8,56.3,0.0,none,0.0,0.0,11.2,4.5,9.9,Clear,clear-day
2020-12-08,0.0,0.0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,Sedan,None,35.6,31.6,60.1,0.0,none,0.0,0.0,8.3,62.1,9.9,Partially cloudy,partly-cloudy-day
2020-12-09,1.0,0.0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,Sedan,Sedan,36.1,28.8,70.3,0.002,"rain,snow",0.0,0.0,16.9,60.1,9.2,"Snow, Rain, Partially cloudy",rain
2020-12-10,0.0,0.0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,43.9,41.1,64.6,0.0,none,0.0,0.0,9.0,25.4,9.8,Partially cloudy,partly-cloudy-day
